GENE	COUNT	TYPE	LOG_COUNT	DIFF	LOG2	pvalue
FES	1	RELAPSE	0.0	0	0.0	1
CHRNA2	1	RELAPSE	0.0	-25	-4.70043971814	0.102470434859749
MAPK8IP1	3	RELAPSE	0.47712125472	2	1.58496250072	1
MAPK8IP2	13	RELAPSE	1.11394335231	3	0.378511623254	0.571607644953332
MAPK8IP3	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
DICER1	11	RELAPSE	1.04139268516	4	0.65207669658	1
SLFNL1	8	RELAPSE	0.903089986992	-2	-0.321928094887	0.34577858615116
ZNF865	9	RELAPSE	0.954242509439	2	0.362570079385	0.659979589866018
CHGA	9	RELAPSE	0.954242509439	7	2.16992500144	0.0418305945652447
CHGB	11	RELAPSE	1.04139268516	1	0.13750352375	0.850106739138526
SEC31A	8	RELAPSE	0.903089986992	1	0.192645077942	0.824140895741885
ATP5MF-PTCD1	3	RELAPSE	0.47712125472	-3	-1.0	0.233037982273905
DISP2	2	RELAPSE	0.301029995664	-5	-1.80735492206	0.0889730117018133
ORC3	1	RELAPSE	0.0	0	0.0	1
SIGLEC8	5	RELAPSE	0.698970004336	1	0.321928094887	1
SIGLEC9	10	RELAPSE	1.0	3	0.51457317283	0.344704222006958
SIGLEC7	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.765594483995764
FOLR2	1	RELAPSE	0.0	0	0.0	1
C3orf80	4	RELAPSE	0.602059991328	0	0.0	1
NCBP3	12	RELAPSE	1.07918124605	5	0.777607578664	0.203091787577168
IGHV3-11	5	RELAPSE	0.698970004336	4	2.32192809489	0.34577858615116
TRAM1L1	1	RELAPSE	0.0	0	0.0	1
NR0B1	1	RELAPSE	0.0	0	0.0	1
KDM2A	11	RELAPSE	1.04139268516	7	1.45943161864	0.18144920772142
KDM2B	5	RELAPSE	0.698970004336	1	0.321928094887	0.765594483995764
DRC7	7	RELAPSE	0.845098040014	-4	-0.65207669658	0.374062797490883
LILRB4	6	RELAPSE	0.778151250384	0	0.0	1
LILRB3	35	RELAPSE	1.54406804435	6	0.271302021817	0.720405432108301
LILRB2	61	RELAPSE	1.78532983501	20	0.573185332945	0.235044450753118
LILRB1	30	RELAPSE	1.47712125472	-14	-0.552541023029	0.0939703204304259
KIR2DS4	10	RELAPSE	1.0	2	0.321928094887	0.58621368107314
PSMG1	7	RELAPSE	0.845098040014	1	0.222392421336	0.765594483995764
KSR2	3	RELAPSE	0.47712125472	0	0.0	1
PYM1	1	RELAPSE	0.0	0	0.0	1
KCNH8	5	RELAPSE	0.698970004336	-3	-0.678071905113	0.571607644953332
NUP133	1	RELAPSE	0.0	0	0.0	1
NDUFAF7	11	RELAPSE	1.04139268516	-18	-1.39854937649	0.461450987833361
FKTN	1	RELAPSE	0.0	0	0.0	1
DNALI1	1	RELAPSE	0.0	-4	-2.32192809489	0.344704222006958
SZT2	1	RELAPSE	0.0	-1	-1.0	1
SULT1A1	3	RELAPSE	0.47712125472	1	0.584962500721	1
SH2B2	2	RELAPSE	0.301029995664	-1	-0.584962500721	1
NOL7	1	RELAPSE	0.0	0	0.0	1
OLIG3	7	RELAPSE	0.845098040014	0	0.0	1
OLIG1	11	RELAPSE	1.04139268516	1	0.13750352375	0.772829992684448
CHAF1A	7	RELAPSE	0.845098040014	4	1.22239242134	0.279485368251126
RGS22	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
YLPM1	2	RELAPSE	0.301029995664	-2	-1.0	0.571607644953332
CDCA7	3	RELAPSE	0.47712125472	-2	-0.736965594166	0.484018354704782
MUC7	40	RELAPSE	1.60205999133	23	1.23446525364	0.359766064635687
MUC4	935	RELAPSE	2.97081161087	697	1.97400479147	0.0143692894436029
SEM1	1	RELAPSE	0.0	-1	-1.0	0.772829992684448
PCDH19	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
SPG11	1	RELAPSE	0.0	0	0.0	1
PCK2	1	RELAPSE	0.0	0	0.0	1
SYTL4	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
PRX	4	RELAPSE	0.602059991328	0	0.0	1
CLEC17A	19	RELAPSE	1.27875360095	2	0.160464672193	0.58868813395189
UBE2R2	6	RELAPSE	0.778151250384	5	2.58496250072	0.203091787577168
ESX1	8	RELAPSE	0.903089986992	-6	-0.807354922058	0.0946707198455088
THOC3	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.772829992684448
ZNF844	1	RELAPSE	0.0	-4	-2.32192809489	0.34577858615116
SMPD1	13	RELAPSE	1.11394335231	12	3.70043971814	0.0199065122489278
FOXP2	40	RELAPSE	1.60205999133	2	0.0740005814438	0.795585953146469
RECQL4	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.58868813395189
FOXP1	13	RELAPSE	1.11394335231	6	0.893084796083	0.460596618704771
MSL1	5	RELAPSE	0.698970004336	1	0.321928094887	0.776814004155482
COPS6	2	RELAPSE	0.301029995664	1	1.0	1
NPIPB15	13	RELAPSE	1.11394335231	9	1.70043971814	0.0245885664488588
YTHDF1	1	RELAPSE	0.0	-4	-2.32192809489	0.129430674437906
NPIPB11	7	RELAPSE	0.845098040014	-1	-0.192645077942	0.765594483995764
ZNF598	6	RELAPSE	0.778151250384	1	0.263034405834	0.860490422955801
ERFE	7	RELAPSE	0.845098040014	0	0.0	0.824140895741885
PLCH1	2	RELAPSE	0.301029995664	0	0.0	1
VEZF1	14	RELAPSE	1.14612803568	3	0.34792330342	0.344704222006958
NLK	6	RELAPSE	0.778151250384	0	0.0	1
PHLDB1	8	RELAPSE	0.903089986992	3	0.678071905113	0.407625947702781
PHLDB3	2	RELAPSE	0.301029995664	1	1.0	0.772829992684448
NTHL1	4	RELAPSE	0.602059991328	3	2.0	1
LCORL	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.850106739138526
EPHX3	1	RELAPSE	0.0	-3	-2.0	0.58621368107314
ZNF331	1	RELAPSE	0.0	0	0.0	1
RPLP0	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
CSMD3	1	RELAPSE	0.0	-1	-1.0	1
CSMD1	1	RELAPSE	0.0	0	0.0	1
SPOUT1	1	RELAPSE	0.0	0	0.0	1
C6orf132	6	RELAPSE	0.778151250384	5	2.58496250072	0.0368884257070499
MTMR10	9	RELAPSE	0.954242509439	5	1.16992500144	0.119813814205544
CELSR2	17	RELAPSE	1.23044892138	1	0.0874628412503	0.830217591777863
CELSR1	12	RELAPSE	1.07918124605	4	0.584962500721	0.792460088608035
PTCHD3	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.772829992684448
FAM117B	10	RELAPSE	1.0	-6	-0.678071905113	0.169564145190563
FAM9A	10	RELAPSE	1.0	2	0.321928094887	0.792460088608035
SVIL	9	RELAPSE	0.954242509439	1	0.169925001442	0.772829992684448
CLCNKA	12	RELAPSE	1.07918124605	1	0.125530882084	1
CCDC168	7	RELAPSE	0.845098040014	5	1.80735492206	0.422678074170635
CCDC166	3	RELAPSE	0.47712125472	1	0.584962500721	0.765594483995764
MAGEA10	8	RELAPSE	0.903089986992	3	0.678071905113	0.571607644953332
EMC9	20	RELAPSE	1.30102999566	10	1.0	0.344118496135312
SLC16A2	1	RELAPSE	0.0	-1	-1.0	1
SMIM10L2B	5	RELAPSE	0.698970004336	-1	-0.263034405834	0.772829992684448
DYNLL1	17	RELAPSE	1.23044892138	4	0.387023123109	0.587936746173566
KHDC4	9	RELAPSE	0.954242509439	4	0.847996906555	0.240170684610695
HECTD1	1	RELAPSE	0.0	0	0.0	1
CACNA1H	4	RELAPSE	0.602059991328	2	1.0	0.423710797166793
CACNA1I	7	RELAPSE	0.845098040014	0	0.0	1
GPS2	3	RELAPSE	0.47712125472	1	0.584962500721	1
CACNA1A	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.34577858615116
CACNA1B	6	RELAPSE	0.778151250384	2	0.584962500721	0.34577858615116
CACNA1C	26	RELAPSE	1.41497334797	3	0.176877762084	0.371093369522698
CACNA1D	1	RELAPSE	0.0	-2	-1.58496250072	1
CACNA1E	12	RELAPSE	1.07918124605	0	0.0	1
CACNA1F	10	RELAPSE	1.0	3	0.51457317283	0.374062797490883
CACNA1G	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.58621368107314
CACNA1S	7	RELAPSE	0.845098040014	3	0.807354922058	0.587746352368953
FLCN	2	RELAPSE	0.301029995664	1	1.0	1
COIL	2	RELAPSE	0.301029995664	1	1.0	1
RBM44	1	RELAPSE	0.0	0	0.0	1
RBM45	2	RELAPSE	0.301029995664	1	1.0	1
RBM47	2	RELAPSE	0.301029995664	-3	-1.32192809489	0.233037982273905
PQBP1	8	RELAPSE	0.903089986992	3	0.678071905113	0.407016027271374
TTC13	3	RELAPSE	0.47712125472	0	0.0	1
TTC19	1	RELAPSE	0.0	-1	-1.0	0.772829992684448
PPM1G	14	RELAPSE	1.14612803568	0	0.0	1
PPM1F	1	RELAPSE	0.0	0	0.0	1
ABCF1	9	RELAPSE	0.954242509439	-2	-0.289506617195	0.484018354704782
EGR2	12	RELAPSE	1.07918124605	3	0.415037499279	0.233037982273905
EGR1	14	RELAPSE	1.14612803568	1	0.106915203917	1
CHEK2	6	RELAPSE	0.778151250384	4	1.58496250072	0.203091787577168
CHEK1	9	RELAPSE	0.954242509439	2	0.362570079385	0.792460088608035
PAX5	1	RELAPSE	0.0	0	0.0	1
PAX1	3	RELAPSE	0.47712125472	0	0.0	1
PTH2	12	RELAPSE	1.07918124605	0	0.0	1
PTPN7	5	RELAPSE	0.698970004336	1	0.321928094887	0.776814004155482
PAX8	3	RELAPSE	0.47712125472	0	0.0	1
GINS4	2	RELAPSE	0.301029995664	1	1.0	1
RNF145	24	RELAPSE	1.38021124171	-13	-0.624490864908	0.0235517837393718
LRCH1	5	RELAPSE	0.698970004336	1	0.321928094887	0.850106739138526
LRCH2	7	RELAPSE	0.845098040014	-2	-0.362570079385	0.34577858615116
LOC105369274	11	RELAPSE	1.04139268516	0	0.0	1
AGBL1	1	RELAPSE	0.0	0	0.0	1
C15orf39	6	RELAPSE	0.778151250384	-6	-1.0	0.710346568995567
AKAP8L	11	RELAPSE	1.04139268516	2	0.289506617195	0.659979589866018
PSMA1	4	RELAPSE	0.602059991328	1	0.415037499279	0.765594483995764
FBXO41	6	RELAPSE	0.778151250384	-4	-0.736965594166	0.129430674437906
FBXO48	1	RELAPSE	0.0	0	0.0	1
KCNJ9	4	RELAPSE	0.602059991328	-5	-1.16992500144	0.119813814205544
AGPAT2	1	RELAPSE	0.0	-4	-2.32192809489	0.203091787577168
AGPAT1	4	RELAPSE	0.602059991328	-3	-0.807354922058	0.374062797490883
COL1A1	2	RELAPSE	0.301029995664	1	1.0	1
KIAA1217	6	RELAPSE	0.778151250384	0	0.0	1
KIAA1211	19	RELAPSE	1.27875360095	4	0.341036917835	0.569671581587966
OR2J2	1	RELAPSE	0.0	0	0.0	1
CMYA5	5	RELAPSE	0.698970004336	1	0.321928094887	0.776814004155482
FOXO3	4	RELAPSE	0.602059991328	0	0.0	1
FOXO1	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
FOXO6	7	RELAPSE	0.845098040014	2	0.48542682717	0.571607644953332
TMEM158	7	RELAPSE	0.845098040014	-9	-1.19264507794	0.0477148802373512
IGLV2-18	2	RELAPSE	0.301029995664	0	0.0	1
SORBS2	14	RELAPSE	1.14612803568	3	0.34792330342	0.407625947702781
UNCX	19	RELAPSE	1.27875360095	8	0.788495894806	0.264961510249061
PGA3	2	RELAPSE	0.301029995664	1	1.0	1
VCX3B	21	RELAPSE	1.32221929473	10	0.932885804141	0.169564145190563
VCX3A	6	RELAPSE	0.778151250384	0	0.0	1
FOXC1	21	RELAPSE	1.32221929473	-5	-0.308122295362	0.298092822004708
COL6A3	1	RELAPSE	0.0	0	0.0	1
C4orf50	7	RELAPSE	0.845098040014	1	0.222392421336	0.772829992684448
VSIG10	10	RELAPSE	1.0	0	0.0	1
SLC34A2	7	RELAPSE	0.845098040014	-2	-0.362570079385	0.423710797166793
NUCB1	6	RELAPSE	0.778151250384	1	0.263034405834	1
UBR4	1	RELAPSE	0.0	0	0.0	1
SOCS7	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.772829992684448
SOCS1	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
CCNQ	5	RELAPSE	0.698970004336	3	1.32192809489	0.148914673178766
SRPX	1	RELAPSE	0.0	0	0.0	1
PCM1	1	RELAPSE	0.0	0	0.0	1
SCYGR8	6	RELAPSE	0.778151250384	-4	-0.736965594166	0.422678074170635
JMY	7	RELAPSE	0.845098040014	1	0.222392421336	0.765594483995764
SCYGR2	10	RELAPSE	1.0	9	3.32192809489	0.0262682913820423
SCYGR1	3	RELAPSE	0.47712125472	0	0.0	1
SCYGR7	13	RELAPSE	1.11394335231	3	0.378511623254	0.371093369522698
CDC25B	5	RELAPSE	0.698970004336	0	0.0	1
RNF43	4	RELAPSE	0.602059991328	3	2.0	0.371093369522698
TMPRSS12	6	RELAPSE	0.778151250384	2	0.584962500721	0.607766031407855
TMPRSS13	4	RELAPSE	0.602059991328	2	1.0	0.423710797166793
ZNF827	7	RELAPSE	0.845098040014	1	0.222392421336	0.772829992684448
ITPR3	30	RELAPSE	1.47712125472	-13	-0.519374159094	0.185876732365876
MEGF9	2	RELAPSE	0.301029995664	0	0.0	1
LRIG1	1	RELAPSE	0.0	-1	-1.0	0.772829992684448
CASKIN2	1	RELAPSE	0.0	-3	-2.0	0.58621368107314
CASKIN1	19	RELAPSE	1.27875360095	0	0.0	1
AIFM2	1	RELAPSE	0.0	0	0.0	1
AIFM3	1	RELAPSE	0.0	0	0.0	1
AIFM1	1	RELAPSE	0.0	0	0.0	1
A1CF	8	RELAPSE	0.903089986992	1	0.192645077942	0.765594483995764
ACAN	6	RELAPSE	0.778151250384	4	1.58496250072	0.344704222006958
MUC5B	53	RELAPSE	1.7242758696	16	0.518467088934	0.188593442181763
OPN4	1	RELAPSE	0.0	0	0.0	1
NCOR2	10	RELAPSE	1.0	-7	-0.765534746363	0.0262682913820423
NCOR1	8	RELAPSE	0.903089986992	-12	-1.32192809489	0.786457035137376
REPS2	1	RELAPSE	0.0	-1	-1.0	0.772829992684448
NECTIN2	9	RELAPSE	0.954242509439	5	1.16992500144	0.280887525319571
NECTIN3	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.765594483995764
NECTIN1	9	RELAPSE	0.954242509439	2	0.362570079385	0.423710797166793
NBN	3	RELAPSE	0.47712125472	-5	-1.41503749928	0.0889730117018133
NECTIN4	27	RELAPSE	1.43136376416	10	0.667424660913	0.103262950428701
NFKB2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
SIAH2	5	RELAPSE	0.698970004336	-1	-0.263034405834	1
CORT	5	RELAPSE	0.698970004336	2	0.736965594166	0.423710797166793
CLPTM1L	3	RELAPSE	0.47712125472	-2	-0.736965594166	0.423710797166793
LYZL2	1	RELAPSE	0.0	0	0.0	1
PHLPP2	5	RELAPSE	0.698970004336	-4	-0.847996906555	0.0718606382258516
PHLPP1	19	RELAPSE	1.27875360095	-3	-0.211504105194	0.706255962104853
PDZRN3	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PIAS4	9	RELAPSE	0.954242509439	0	0.0	1
HIVEP2	9	RELAPSE	0.954242509439	3	0.584962500721	0.374062797490883
HIVEP3	1	RELAPSE	0.0	-1	-1.0	0.772829992684448
ZNF316	12	RELAPSE	1.07918124605	-1	-0.11547721742	1
OVOL2	2	RELAPSE	0.301029995664	1	1.0	0.772829992684448
RPS19BP1	1	RELAPSE	0.0	-1	-1.0	0.772829992684448
KBTBD7	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PLXNB3	6	RELAPSE	0.778151250384	2	0.584962500721	0.423710797166793
LRRC59	1	RELAPSE	0.0	-3	-2.0	0.344704222006958
CSNKA2IP	14	RELAPSE	1.14612803568	1	0.106915203917	1
DIS3	6	RELAPSE	0.778151250384	1	0.263034405834	0.850106739138526
SDHA	3	RELAPSE	0.47712125472	-4	-1.22239242134	0.240170684610695
BAP1	10	RELAPSE	1.0	5	1.0	1
SDHB	12	RELAPSE	1.07918124605	9	2.0	0.0707498670763777
SHARPIN	1	RELAPSE	0.0	-2	-1.58496250072	0.423710797166793
ERRFI1	1	RELAPSE	0.0	-1	-1.0	1
FLVCR2	2	RELAPSE	0.301029995664	-3	-1.32192809489	0.344704222006958
CDRT1	17	RELAPSE	1.23044892138	4	0.387023123109	0.571607644953332
SAMD10	2	RELAPSE	0.301029995664	1	1.0	1
VPS35L	5	RELAPSE	0.698970004336	1	0.321928094887	0.772829992684448
PCDH11X	1	RELAPSE	0.0	0	0.0	1
IGF1R	2	RELAPSE	0.301029995664	1	1.0	1
SLC45A4	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
MTUS2	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
ADRA1D	1	RELAPSE	0.0	-2	-1.58496250072	0.34577858615116
CD3EAP	11	RELAPSE	1.04139268516	3	0.459431618637	0.589773790658908
STARD9	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
BMS1	6	RELAPSE	0.778151250384	1	0.263034405834	0.765594483995764
TTC34	1	RELAPSE	0.0	-2	-1.58496250072	0.34577858615116
CBARP	9	RELAPSE	0.954242509439	5	1.16992500144	0.0889730117018133
OR4K3	6	RELAPSE	0.778151250384	2	0.584962500721	0.423710797166793
SETX	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.772829992684448
ZNF83	1	RELAPSE	0.0	-2	-1.58496250072	0.58621368107314
SS18	2	RELAPSE	0.301029995664	1	1.0	0.772829992684448
FRMPD3	14	RELAPSE	1.14612803568	-1	-0.0995356735509	0.850106739138526
SCARF2	6	RELAPSE	0.778151250384	1	0.263034405834	1
SCARF1	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.850106739138526
TIMD4	3	RELAPSE	0.47712125472	-5	-1.41503749928	0.203091787577168
LMO7	4	RELAPSE	0.602059991328	3	2.0	0.344704222006958
PBRM1	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.571607644953332
ERBB3	4	RELAPSE	0.602059991328	2	1.0	0.58621368107314
ATPAF1	2	RELAPSE	0.301029995664	-11	-2.70043971814	0.0178817975409095
C15orf59	1	RELAPSE	0.0	0	0.0	1
DDX17	4	RELAPSE	0.602059991328	2	1.0	0.423710797166793
SHC2	5	RELAPSE	0.698970004336	4	2.32192809489	0.173568166555922
DDX10	9	RELAPSE	0.954242509439	2	0.362570079385	0.5774686624273
DDX11	12	RELAPSE	1.07918124605	0	0.0	1
GJB3	1	RELAPSE	0.0	0	0.0	1
GJB2	1	RELAPSE	0.0	0	0.0	1
GRIN3B	1	RELAPSE	0.0	-1	-1.0	0.772829992684448
KIF18B	1	RELAPSE	0.0	-1	-1.0	1
TRIP12	3	RELAPSE	0.47712125472	0	0.0	1
TRIP13	1	RELAPSE	0.0	-1	-1.0	1
MARCH4	1	RELAPSE	0.0	0	0.0	1
MARCH7	1	RELAPSE	0.0	-4	-2.32192809489	0.0718606382258516
FOXI3	2	RELAPSE	0.301029995664	-3	-1.32192809489	0.233037982273905
MARCH9	1	RELAPSE	0.0	0	0.0	1
CLSTN1	12	RELAPSE	1.07918124605	-5	-0.502500340529	0.109598583399116
CLSTN2	14	RELAPSE	1.14612803568	5	0.637429920615	0.344704222006958
EIF3J	8	RELAPSE	0.903089986992	3	0.678071905113	0.850106739138526
EIF3A	2	RELAPSE	0.301029995664	0	0.0	1
FGFBP3	1	RELAPSE	0.0	0	0.0	1
WT1	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.855132140584706
BARD1	10	RELAPSE	1.0	9	3.32192809489	0.169564145190563
EDEM1	1	RELAPSE	0.0	0	0.0	1
INPP5F	2	RELAPSE	0.301029995664	1	1.0	1
TAS1R1	9	RELAPSE	0.954242509439	2	0.362570079385	0.34577858615116
NFATC2	1	RELAPSE	0.0	0	0.0	1
NANOGP8	8	RELAPSE	0.903089986992	-3	-0.459431618637	0.570750388058174
RRBP1	57	RELAPSE	1.75587485567	-3	-0.0740005814438	0.399075196548237
SSC5D	10	RELAPSE	1.0	0	0.0	1
SRRT	11	RELAPSE	1.04139268516	1	0.13750352375	0.772829992684448
PCDH12	2	RELAPSE	0.301029995664	1	1.0	1
PCDH10	9	RELAPSE	0.954242509439	-8	-0.917537839808	1
PCDH15	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.710346568995567
VPS53	2	RELAPSE	0.301029995664	1	1.0	0.772829992684448
VPS52	5	RELAPSE	0.698970004336	-29	-2.76553474636	0.034006402864387
OR10G7	15	RELAPSE	1.17609125906	-1	-0.0931094043915	0.765594483995764
OR10G4	6	RELAPSE	0.778151250384	1	0.263034405834	1
OR10G2	14	RELAPSE	1.14612803568	-2	-0.192645077942	0.571607644953332
OR10G9	9	RELAPSE	0.954242509439	0	0.0	1
RAB21	2	RELAPSE	0.301029995664	-4	-1.58496250072	0.344704222006958
ZNF800	1	RELAPSE	0.0	0	0.0	1
COL17A1	1	RELAPSE	0.0	0	0.0	1
GRIK5	5	RELAPSE	0.698970004336	1	0.321928094887	0.772829992684448
SKOR2	28	RELAPSE	1.44715803134	15	1.10691520392	0.141116138171336
SKOR1	10	RELAPSE	1.0	2	0.321928094887	0.571607644953332
OXLD1	1	RELAPSE	0.0	0	0.0	1
MSH2	8	RELAPSE	0.903089986992	1	0.192645077942	0.746317879932455
MSH3	20	RELAPSE	1.30102999566	10	1.0	0.169564145190563
MSH4	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.772829992684448
MSH5	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
MSH6	7	RELAPSE	0.845098040014	-8	-1.09953567355	0.0544740351061956
MYOCD	13	RELAPSE	1.11394335231	7	1.11547721742	0.188312689488917
CD320	2	RELAPSE	0.301029995664	0	0.0	1
MUC3A	613	RELAPSE	2.78746047452	490	2.31722875835	0.00390625
ALPPL2	3	RELAPSE	0.47712125472	-2	-0.736965594166	0.34577858615116
TWISTNB	2	RELAPSE	0.301029995664	-1	-0.584962500721	1
ATP6V1C2	7	RELAPSE	0.845098040014	-2	-0.362570079385	0.34577858615116
CHSY1	2	RELAPSE	0.301029995664	0	0.0	1
PPP1R3G	4	RELAPSE	0.602059991328	2	1.0	0.423710797166793
PPP1R3F	5	RELAPSE	0.698970004336	-3	-0.678071905113	0.29861767444881
TFIP11	5	RELAPSE	0.698970004336	-1	-0.263034405834	0.765594483995764
FAM131C	4	RELAPSE	0.602059991328	-4	-1.0	0.203091787577168
PPP1R37	1	RELAPSE	0.0	-6	-2.80735492206	0.371093369522698
ZCRB1	1	RELAPSE	0.0	0	0.0	1
CHERP	14	RELAPSE	1.14612803568	9	1.48542682717	0.0578312773419919
LRRC73	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.571607644953332
NME2	1	RELAPSE	0.0	0	0.0	1
INPP5J	2	RELAPSE	0.301029995664	1	1.0	1
INPP5K	1	RELAPSE	0.0	0	0.0	1
TEX51	15	RELAPSE	1.17609125906	-17	-1.09310940439	0.291840545143788
FREM2	9	RELAPSE	0.954242509439	-2	-0.289506617195	0.423710797166793
MSANTD2	6	RELAPSE	0.778151250384	3	1.0	0.233037982273905
TERF2IP	8	RELAPSE	0.903089986992	1	0.192645077942	0.765594483995764
TIAM1	2	RELAPSE	0.301029995664	1	1.0	1
PNPLA7	5	RELAPSE	0.698970004336	4	2.32192809489	0.173568166555922
HOMEZ	17	RELAPSE	1.23044892138	-2	-0.160464672193	0.772829992684448
KIAA0754	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.850106739138526
COL12A1	2	RELAPSE	0.301029995664	1	1.0	0.772829992684448
UPF2	5	RELAPSE	0.698970004336	0	0.0	1
SNED1	8	RELAPSE	0.903089986992	6	2.0	0.580712162189025
CARNMT1	8	RELAPSE	0.903089986992	4	1.0	0.0718606382258516
THSD7B	1	RELAPSE	0.0	0	0.0	1
FLG2	16	RELAPSE	1.20411998266	3	0.299560281859	0.802963874438337
PHTF1	1	RELAPSE	0.0	0	0.0	1
THSD7A	6	RELAPSE	0.778151250384	-4	-0.736965594166	0.240170684610695
VCPIP1	2	RELAPSE	0.301029995664	1	1.0	0.772829992684448
COMP	1	RELAPSE	0.0	-2	-1.58496250072	0.423710797166793
CARD11	11	RELAPSE	1.04139268516	1	0.13750352375	0.821097583551959
ADAM21	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.772829992684448
ADAM29	9	RELAPSE	0.954242509439	-3	-0.415037499279	0.148914673178766
PRKRIP1	7	RELAPSE	0.845098040014	3	0.807354922058	0.29861767444881
GSTM2	2	RELAPSE	0.301029995664	1	1.0	1
IL16	12	RELAPSE	1.07918124605	1	0.125530882084	0.772829992684448
EFHD2	12	RELAPSE	1.07918124605	0	0.0	1
PINX1	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.850106739138526
AEBP1	7	RELAPSE	0.845098040014	-6	-0.893084796083	0.0477148802373512
AEBP2	9	RELAPSE	0.954242509439	6	1.58496250072	0.104757489849731
GDF1	9	RELAPSE	0.954242509439	0	0.0	1
NPIPB2	19	RELAPSE	1.27875360095	1	0.0780025120013	0.772829992684448
NPIPB5	3	RELAPSE	0.47712125472	-2	-0.736965594166	0.34577858615116
NPIPB4	4	RELAPSE	0.602059991328	3	2.0	0.344704222006958
NPIPB7	13	RELAPSE	1.11394335231	4	0.530514716699	0.409846729368463
NPIPB6	3	RELAPSE	0.47712125472	1	0.584962500721	1
NPIPB9	9	RELAPSE	0.954242509439	4	0.847996906555	0.203091787577168
MCM4	1	RELAPSE	0.0	-1	-1.0	1
DUSP16	2	RELAPSE	0.301029995664	1	1.0	1
MESD	13	RELAPSE	1.11394335231	4	0.530514716699	0.240170684610695
EPC2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
C3orf20	1	RELAPSE	0.0	0	0.0	1
UBTFL1	4	RELAPSE	0.602059991328	3	2.0	0.371093369522698
USH2A	2	RELAPSE	0.301029995664	1	1.0	1
ZNF142	1	RELAPSE	0.0	0	0.0	1
PFAS	1	RELAPSE	0.0	-1	-1.0	1
VWA8	1	RELAPSE	0.0	0	0.0	1
RANGAP1	10	RELAPSE	1.0	-4	-0.48542682717	0.279485368251126
FCGBP	19	RELAPSE	1.27875360095	15	2.24792751344	0.0498269496005039
KCNN3	11	RELAPSE	1.04139268516	-2	-0.241008099504	0.34577858615116
KCNN2	2	RELAPSE	0.301029995664	1	1.0	1
PMS1	2	RELAPSE	0.301029995664	-3	-1.32192809489	0.344704222006958
PMS2	6	RELAPSE	0.778151250384	4	1.58496250072	0.203091787577168
MST1R	3	RELAPSE	0.47712125472	0	0.0	1
MST1L	28	RELAPSE	1.44715803134	-5	-0.237039197301	0.240170684610695
GRIP2	13	RELAPSE	1.11394335231	-3	-0.299560281859	0.148914673178766
SLC19A2	2	RELAPSE	0.301029995664	-3	-1.32192809489	0.148914673178766
SLC19A1	7	RELAPSE	0.845098040014	0	0.0	1
CCDC63	1	RELAPSE	0.0	-1	-1.0	1
TYSND1	7	RELAPSE	0.845098040014	1	0.222392421336	0.850106739138526
EP400	67	RELAPSE	1.8260748027	5	0.111892880071	0.609134009051957
SLC35A4	2	RELAPSE	0.301029995664	1	1.0	0.772829992684448
ANKRD18B	3	RELAPSE	0.47712125472	0	0.0	1
PGM5	6	RELAPSE	0.778151250384	-4	-0.736965594166	0.129430674437906
FAF2	7	RELAPSE	0.845098040014	6	2.80735492206	0.0477148802373512
ASIC1	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
SBK3	1	RELAPSE	0.0	0	0.0	1
